Serial,Source,commodity,date,sentence,polarity,subjectivity,Sentiment_Type
2076,Money Control,silver,17.03.2017,Watch the interview of Sumeet Bagadia of Choice Broking with Manisha Gupta on CNBC-TV18. He spoke about the current trend in commodities market.,0,0.4,Neutral
2077,Money Control,silver,17.03.2017,Watch the interview of Himanshu Gupta of Karvy Comtrade with Manisha Gupta on CNBC-TV18. He spoke about the current trend in commodities market.,0,0.4,Neutral
2080,Money Control,silver,17.03.2017,"According to Achiievers Equities, Silver gained amid a slump in dollar, as investors mulled over the Fed’s more dovish than expected statement on the pace of rate hikes this year.",0.2,0.45,Positive
2083,Money Control,silver,16.03.2017,"According to Achiievers Equities,Silver traded in range due to uncertainty over the outcome of Dutch elections, while markets waited for clues on the pace of Fed interest rate hikes this year.",-0.125,0.375,Negative
2085,Money Control,silver,16.03.2017,nan,0,0,Neutral
2088,Money Control,silver,15.03.2017,"According to Achiievers Equities, Silver prices dropped as investors prepared for a rate hike by the Federal Reserve while focusing on political developments in Europe.",0,0.1,Neutral
2095,Money Control,silver,14.03.2017,"According to Achiievers Equities, Silver prices ended with losses as the possibility of a U.S. rate hike later this week weighed on prices.",0,0,Neutral
2101,Money Control,silver,10.03.2017,"According to Sushil Finance, We expect silver prices to trade negative on the back of expectations for a U.S. interest rate hike.",-0.15,0.2,Negative
2105,Money Control,silver,10.03.2017,"According to Achiievers Equities,Silver prices dropped as investors become increasingly certain that U.S. interest rates will rise this month.",0.214285714,0.571428571,Positive
2113,Money Control,silver,09.03.2017,"According to Sushil Finance, We expect silver prices to trade sideways on the back of short covering after sharp drop in prices.",-0.041666667,0.35,Negative
2118,Money Control,silver,09.03.2017,"According to Achiievers Equities,Silver prices dropped after a better-than-expected ADP jobs report lifted expectations of a March rate hike.",0,0,Neutral
2124,Money Control,silver,08.03.2017,"According to Achiievers Equities,Silver dropped amid growing expectations among traders that the Federal Reserve will raise interest rates at its March policy meeting next week.",0,0,Neutral
2132,Money Control,silver,07.03.2017,"According to Achiievers Equities,Silver dropped amid rise in dollar and markets priced in the increased possibility the U.S.  central bank would raise in terest rates this month.",0,0.25,Neutral
2137,Money Control,silver,06.03.2017,"According to Achiievers Equities,Silver prices moved lower as growing expectations for a March rate hike in the U.S. and a stronger U.S. dollar continued to weigh on the precious metal.",0.5,1,Positive
2148,Money Control,silver,03.03.2017,"According to Achiievers Equities,Silver dropped low as the dollar surged amid indications the Federal Reserve is preparing to raise interest rates later this month.",0,0.15,Neutral
2156,Money Control,silver,02.03.2017,"According to Achiievers Equities, Silver recovered to end with gains as the dollar pared earlier gains seen after hawkish comments from several Fed officials raised expectations of a March rate hike.",0,0.25,Neutral
2159,Money Control,silver,01.03.2017,"According to Achiievers Equities,Silver prices dropped as investors looked ahead to President Donald Trump's speech to Congress later.",0,0,Neutral
2167,Money Control,silver,28.02.2017,"According to Achiievers Equities, Silver remained in range as market players looked ahead to U.S. President Trump's address to Congress on Tuesday for further details on his promises of tax reform.",0,0.5,Neutral
2175,Money Control,silver,27.02.2017,"According to Achiievers Equities, Silver gained as the dollar softened and uncertainties surrounding U.S. President Donald Trump's policies and elections in Europe fuelled safe-haven demand.",0,0,Neutral
2185,Money Control,silver,23.02.2017,"According to Achiievers Equities, Silver dropped as traders anticipated new clues on the likelihood of a March U.S. interest rate hike with the minutes from FOMC in focus.",0.136363636,0.454545455,Positive
2194,Money Control,silver,22.02.2017,"According to Achiievers Equities, Silver dropped amid a rise in the dollar as market players awaited further hints on the timing of the next U.S. rate hike.",0,0.25,Neutral
2203,Money Control,silver,21.02.2017,"According to Achiievers Equities,Silver traded in range after a further signal that a rate hike in March is a solid possibility in otherwise light trade with U.S. markets shut for a holiday.",0.133333333,0.433333333,Positive
2208,Money Control,silver,20.02.2017,"According to Achiievers Equities, Silver prices ended with a loss but tallied a third consecutive weekly gain as political uncertainty continued to boost investment demand for the metal.",0,0.05,Neutral
2216,Money Control,silver,17.02.2017,"According to Achiievers Equities, Silver rose as the dollar weakened and investors took the opportunity to buy as a hedge against political uncertainty in US and Europe.",0.3,0.525,Positive
2223,Money Control,silver,16.02.2017,"According to Achiievers Equities, Silver gained benefited from a retreat in the dollar, despite strong U.S. economic data which confirmed that the growth story in the U.S. economy remains on track.",0.344444444,0.644444444,Positive
2227,Money Control,silver,15.02.2017,"According to Achiievers Equities, Silver settled flat after Fed‘s Yellen told Congress that waiting too long to raise interest rates would be ""unwise"" as economic growth continues and inflation rises.",0.041666667,0.241666667,Positive
2234,Money Control,silver,14.02.2017,"According to Achiievers Equities,Silver traded in range as recent actions by U.S. President helped soothe investor worries about uncertainty surrounding the new administration‘s controversial policies.",0.228787879,0.551515152,Positive
2241,Money Control,silver,13.02.2017,"According to Achiievers Equities,Silver prices gained as an improving China signals a better global economy and gives support to the more industrial metals.",0.333333333,0.333333333,Positive
2251,Money Control,silver,10.02.2017,"According to Achiievers Equities, Silver dropped as some renewed strength in U.S. dollar, as well as a rise among most U.S. equities helped to dull the metal‘s appeal.",0.104166667,0.5,Positive
2256,Money Control,silver,09.02.2017,"According to Achiievers Equities, Silver dropped on profit booking after gaining amid ongoing worries over political risks in Europe and economic uncertainty in the U.S.",0.1,0.15,Positive
2261,Money Control,silver,08.02.2017,"According to Achiievers Equities, Silver prices gained as support seen as rising global political uncertainty supported safe- haven demand.",0.166666667,0.2,Positive
2267,Money Control,silver,07.02.2017,"According to Achiievers Equities, Silver prices gained as investors scaled back expectations for a more aggressive pace of rate hikes from the Federal Reserve this year.",0.25,0.25,Positive
2270,Money Control,silver,07.02.2017,Watch the interview of Kunal Shah of Nirmal Bang Commodities with Manisha Gupta on CNBC-TV18. He spoke about the current trend in commodities markets.,0,0.4,Neutral
2274,Money Control,silver,06.02.2017,"According to Achiievers Equities, Silver prices recovered from lows as a soft U.S. jobs report clouded the outlook for as many as three rate hikes this year forecast by the Fed.",0.3,0.425,Positive
2282,Money Control,silver,03.02.2017,"According to Achiievers Equities, Silver dropped as investors booked profits, as prices seen supported after the Fed gave no firm signal on the timing of its next rate hike.",0.05,0.2,Positive
2288,Money Control,silver,02.02.2017,"According to Achiievers Equities, Silver dropped with investors noting upbeat language from the Fed in the latest policy review signaling rate hikes remain on track.",0.5,0.9,Positive
2296,Money Control,silver,01.02.2017,"According to Achiievers Equities, Silver gained amid uncertainty over the outlook for U.S policy after President Donald Trump introduced immigration curbs that sparked criticism at home and abroad.",0,0,Neutral
2304,Money Control,silver,31.01.2017,"According to Achiievers Equities, Silver dropped after prices seen supported earlier as political uncertainty created by U.S. President‘s move to ban people from seven Muslim-majority countries.",0,0.3,Neutral
2313,Money Control,silver,30.01.2017,"According to Achiievers Equities, Silver prices ended with gains as a U.S. Federal Reserve meeting and jobs data are slated in the week and are expected to set the tone.",-0.1,0.4,Negative
2320,Money Control,silver,27.01.2017,"According to Achiievers Equities, Silver dropped as the U.S. dollar pushed higher and stocks around the world extended their recent rally, dimming the metal‘s safe-haven appeal.",0.125,0.375,Positive
2330,Money Control,silver,25.01.2017,"According to Achiievers Equities, Silver prices settled flat as traders continued to focus on President Donald Trump for further details on his promises of tax reform, infrastructure spending and deregulation.",-0.0125,0.3125,Negative
2336,Money Control,silver,24.01.2017,"According to Achiievers Equities, Silver gained on a weaker dollar and safe haven buying on uncertainties over U.S. policy after Donald Trump was sworn in as president.",0.5,0.5,Positive
2352,Money Control,silver,20.01.2017,"According to Achiievers Equities, Silver dropped following pressure from strong U.S. economic data and support from Federal Reserve Chair Janet Yellen for higher U.S. interest rates.",0.220833333,0.383333333,Positive
2361,Money Control,silver,19.01.2017,"According to Achiievers Equities, Silver prices steadied as investors awaited a speech from Federal Reserve Chair Janet Yellen for fresh clues about the timing of the next rate hike.",0.15,0.25,Positive
