Serial,Source,Commodity,Date,Sentence,Polarity,Subjectivity,Sentiment_Type
331,Money Control,gold,10.08.2018,"Dealers in India were offering a discount of up to $1.50 an ounce over official domestic prices this week, compared with a premium of $1.50 last week.",0,0.083333333,Neutral
333,Money Control,gold,10.08.2018,"Spot gold was flat at $1,212.12 an ounce at 0321 GMT, having lost 0.1 percent on Thursday.",-0.025,0.125,Negative
335,Money Control,gold,09.08.2018,The yuan steadied versus the dollar as dollar bulls remained wary of potential policy moves to stabilise the Chinese currency.,-0.166666667,0.566666667,Negative
337,Money Control,gold,08.08.2018,"According to Angel Commodities, on Tuesday, spot gold prices rose 0.4 percent to close at $1210.6 per ounce having drifted near $1,200 an ounce this week, as the U.S. dollar fell versus China's yuan against a backdrop of U.S. - China trade tensions.",0.35,0.675,Positive
341,Money Control,gold,07.08.2018,"Spot gold was up 0.2 percent at $1,208.06 an ounce at 0051 GMT.",0,0,Neutral
342,Money Control,gold,06.08.2018,"Spot gold was down 0.4 percent at $1,208.70 an ounce by 1350 GMT after climbing as high as $1,217.85 in early trade.",0.034814815,0.376296296,Positive
344,Money Control,gold,06.08.2018,"According to Angel Commodities, last week, spot gold prices traded lower by 1.3 percent to trade at  $1206.91 per ounce while MCX gold prices declined by same margin to trade at Rs.29400 per 10 gms.",0,0.095833333,Neutral
345,Money Control,gold,06.08.2018,"Gold prices rebounded on Friday from a 17-month low of $1,204 per ounce as dollar slipped after data showed U.S. job growth slowed in July.",0,0.3,Neutral
348,Money Control,gold,03.08.2018,"Standard gold (99.5 purity) dropped by Rs 135 to end at Rs 29,455 per 10 grams from Thursday's closing level of Rs 29,590.",0,0,Neutral
349,Money Control,gold,03.08.2018,"Spot gold was unchanged at $1,207.97 an ounce at 0330 GMT, after earlier dropping to the lowest since July 2017 at $1,205.95. For the week, the precious metal was down about 1.3 percent.",0.114814815,0.596296296,Positive
351,Money Control,gold,02.08.2018,"According to Angel Commodities, On Tuesday, spot gold prices rose marginally by 0.17 percent to close at $1223.4 per ounce after a report said the United States and China were trying to restart negotiations to defuse a trade war.",0.6,0.95,Positive
353,Money Control,gold,02.08.2018,"Spot gold was up 0.3 percent at $1,218.86 an ounce at 0300 GMT, after losing 0.65 percent in the previous session.",-0.166666667,0.166666667,Negative
354,Money Control,gold,01.08.2018,"According to Angel Commodities, On Tuesday, spot gold prices rose marginally by 0.17 percent to close at $1223.4 per ounce after a report said the United States and China were trying to restart negotiations to defuse a trade war.",0.6,0.95,Positive
359,Money Control,gold,28.07.2018,Traders said sentiment remained bearish in sync with the weak trend and considerable fall in demand.,-0.1375,0.5375,Negative
361,Money Control,gold,27.07.2018,"India is the largest importer of gold, which mainly caters to the demand of the jewellery industry. In volume terms, the country imports 700-800 tonnes of gold annually.",0.166666667,0.333333333,Positive
362,Money Control,gold,27.07.2018,"According to Angel Commodities, On Thursday, spot gold prices fell 0.7 percent to close at $ 1222.3 per ounce as trade jitters eased after US - EU trade talks after the United States agreed to refrain from imposing tariffs on cars from the European Union.",0,0,Neutral
363,Money Control,gold,27.07.2018,"Spot gold was up 0.2 percent at $1,224.40 an ounce as of 0430 GMT. The precious metal was, however, on track for its third straight weekly decline.",0.233333333,0.466666667,Positive
366,Money Control,gold,26.07.2018,"Spot gold  was little changed at $1,231.12 an ounce, as of 0412 GMT. Earlier in the session, the yellow metal hit $1,235.16, its highest in more than a week.",0.078125,0.375,Positive
367,Money Control,gold,26.07.2018,"According to Angel Commodities, On Wednesday, spot gold prices rose 0.57 percent to close at $1231.2 per ounce but was still hovering near one - year lows as the dollar slipped, while a lack of clarity over where a trade dispute between the United States and Europe is heading kept markets mostly range bound.",0.4,0.616666667,Positive
369,Money Control,gold,25.07.2018,"The dollar index, which measures the greenback against a basket of six major currencies, was little changed at 94.652.",-0.0625,0.5,Negative
371,Money Control,gold,24.07.2018,"According to Angel Commodities, on Monday, spot gold prices declined 0.6 percent to close at $1224.2 per ounce. Prices declined to one year low on stronger dollar.",0,0.3,Neutral
372,Money Control,gold,24.07.2018,"The dollar index, which measures the greenback against a basket of six major currencies, held steady at 94.662. It hit a one-year high of 95.652 last week.",0.097291667,0.401666667,Positive
374,Money Control,gold,23.07.2018,"The revisions come after gold plunged from $1,365.23 in April to around $1,220, under pressure from a strengthening dollar, expectations of higher US interest rates, a large decline in gold held by exchange-traded funds and a sell-off by speculative investors.",0.232142857,0.464285714,Positive
376,Money Control,gold,23.07.2018,"The dollar index, which measures the greenback against a basket of six major currencies, was down 0.2 percent at 94.305. It fell to its weakest since July 11 earlier in the session.",-0.031018519,0.42962963,Negative
380,Money Control,gold,20.07.2018,"Global prices have fallen sharply, but in the local market, the correction was modest due to a drop in the rupee to a record low, said a Mumbai-based dealer with a private bank.",-0.021428571,0.385714286,Negative
382,Money Control,gold,20.07.2018,Trump on Thursday criticized Fed's policy even though most economists believe the highest inflation in seven years and lowest unemployment in 40 years justify recent interest rate rises and a strong US dollar.,0.311111111,0.494444444,Positive
385,Money Control,gold,18.07.2018,"According to Angel Commodities, Spot gold prices plunged sharply on Tuesday to one year low levels of $1226.8/oz as dollar gained momentum after U.S. Federal Reserve Chairman Jerome Powell backed continued hikes in interest rates in his testimony.",-0.0625,0.525,Negative
386,Money Control,gold,18.07.2018,"Spot gold was largely unchanged at $1,227.78 an ounce at 0315 GMT. On Tuesday, it fell 1 percent and hit its lowest since last July at $1,225.58 an ounce.",0.107142857,0.247619048,Positive
388,Money Control,gold,18.07.2018,"The yellow metal stayed weak even after reports of U.S sanctions on Iran, which is expected to hit oil supply and raise inflation.",-0.158333333,0.341666667,Negative
389,Money Control,gold,17.07.2018,"Oil prices have declined sharply the past week as the Sino-US trade war intensifies and were hovering below $72 per barrel on Tuesday, not far from their lowest since mid-April.",-0.141666667,0.666666667,Negative
390,Money Control,gold,17.07.2018,"The dollar index was steady against major peers on Tuesday, as investors awaited Federal Reserve Chairman Jerome Powell's first congressional testimony for any clues on the pace of US interest rate rises.",0.159722222,0.444444444,Positive
393,Money Control,gold,16.07.2018,"According to Angel Commodities, last week, spot gold prices traded lower by 1 percent to trade at $1240 per ounce while MCX gold prices declined 1.5 percent to trade at Rs.30112 per 10 gms.",0,0.066666667,Neutral
394,Money Control,gold,16.07.2018,"Spot gold was up 0.2 percent at $1,243.36 an ounce at 0345 GMT, after marking the lowest since Dec. 12 at $1,236.58 on Friday.",0,0,Neutral
396,Money Control,gold,14.07.2018,"A weak overseas trend when metals' prices slid to seven-month lows as the dollar rose to a two-week peak, buoyed by safe-haven purchases in the ongoing US-China trade war, influenced the sentiment here.",0.1125,0.7875,Positive
397,Money Control,gold,13.07.2018,"""In last few days the rupee and international prices are moving in favour of buyers. Jewellers are placing orders,"" said a Mumbai-based dealer with a private gold-importing bank.",-0.05,0.135416667,Negative
399,Money Control,gold,13.07.2018,"US gold futures for August delivery were little changed at $1,246.30 an ounce.",-0.1875,0.5,Negative
401,Money Control,gold,12.07.2018,"Marketmen said apart from a weak global trend, falling demand from local jewellers and retailers at domestic spot market kept the precious metal lower.",0.025,0.345,Positive
403,Money Control,gold,12.07.2018,"US gold futures for August delivery were 0.1 percent lower at $1,243.60 an ounce.",0,0,Neutral
408,Money Control,gold,11.07.2018,"According to Angel Commodities, gold prices are expected to trade lower today, international markets are trading flat  at $ 1250.4 per ounce.",-0.041666667,0.175,Negative
409,Money Control,gold,11.07.2018,"US gold futures for August delivery were 0.3 percent lower at $1,251.90 an ounce.",0,0,Neutral
411,Money Control,gold,11.07.2018,"Spot gold was down 0.3 percent at $1,251.74 an ounce at 0102 GMT.",-0.155555556,0.288888889,Negative
412,Money Control,gold,10.07.2018,"US gold futures for August delivery were nearly unchanged at $1,259.90 an ounce.",0.1,0.4,Positive
415,Money Control,gold,09.07.2018,"The US economy created more jobs than expected in June, but steady wage gains pointed to moderate inflation pressures that should keep the Federal Reserve on a path of gradual interest rate increases this year.",0.141666667,0.525,Positive
416,Money Control,gold,09.07.2018,"According to Angel Commodities, Last week, spot gold prices traded marginally higher to close at $1254.2 per ounce while MCX gold prices gained 0.4 percent to trade at Rs.30560 per 10 gms.",0.125,0.283333333,Positive
417,Money Control,gold,08.07.2018,"If the trade war escalates, then China could sell US treasuries and buy gold.",0,0,Neutral
418,Money Control,gold,06.07.2018,The United States is due to begin collecting tariffs on $34 billion in Chinese goods at 0401 GMT on Friday.,-0.0625,0.1875,Negative
419,Money Control,gold,06.07.2018,"According to Angel Commodities, Spot gold prices traded higher marginally to close at $ 1257.3 per ounce as weakness in the DX coupled with ongoing trade tensions pushed the yellow metal to one week high.",0.136666667,0.346666667,Positive
422,Money Control,gold,05.07.2018,"Gold is highly sensitive to rising interest rates, as these increase the opportunity cost of holding non-yielding bullion while boosting the dollar in which the metal is priced.",0.1,0.9,Positive
423,Money Control,gold,05.07.2018,"The upbeat view was based on strong demand growth, supply disruptions and depleting inventory levels in energy and metals markets, the Wall Street bank said in a note dated Wednesday.",0.433333333,0.733333333,Positive
425,Money Control,gold,04.07.2018,"Investors instead liquidated gold holdings, the most liquid alternate available to currency, to cover up for losses in other risk assets which were falling amid the concerns of tariff disputes, says Sugandha Sachdeva of Religare Broking.",0.19375,0.31875,Positive
427,Money Control,gold,04.07.2018,"According to Angel Commodities, Spot gold prices traded higher by 0.9 percent to trade at $ 1252.4 per ounce while MCX gold prices gained 0. 7 percent to trade at Rs. 30493 per 10 gms as weakness in the DX supported an upside.",0.25,0.5,Positive
428,Money Control,gold,04.07.2018,"China is putting pressure on the European Union to issue a strong joint statement against President Donald Trump's trade policies at a summit later this month but is facing resistance, European officials said.",0.108333333,0.183333333,Positive
