Serial,Source,Commodity,Date,Sentence,Polarity,Subjectivity,Sentiment_Type
311,Money Control,oil,20.08.2018,"Brent crude futures, a benchmark for international oil prices, were at $72.13 per barrel at 1138 GMT, up 30 cents.",-0.35,0.5,Negative
313,Money Control,oil,20.08.2018,"Brent crude futures, which act as a benchmark for international oil prices, were at $71.59 per barrel at 0413 GMT, down 24 cents, or 0.3 percent, from their last close.",-0.213888889,0.338888889,Negative
317,Money Control,oil,17.08.2018,"Reduced purchases by the world's top importer of the oil, where it is widely used to fry foods such as samosas or bhajis, could pile more pressure on benchmark international futures.",0.18,0.38,Positive
319,Money Control,oil,14.08.2018,"Saudi Arabia told the Organization of the Petroleum Exporting Countries that it had reduced crude output by 200,000 barrels per day (bpd) to 10.29 million bpd in July.",-0.7,1,Negative
320,Money Control,oil,14.08.2018,"According to Angel Commodities, MCX CPO decline on Monday tracking weak trend in Malaysia palm oil. Moreover, cut in tariff value for the palm oil imports and steady physical demand is keeping the prices in a range.",-0.069444444,0.422619048,Negative
321,Money Control,oil,14.08.2018,"Bloomberg reported on Friday that the state-run National Iranian Oil Company was reducing official prices for September sales to Asia to their lowest level in 14 years, compared with Saudi crude.",-0.7,1,Negative
323,Money Control,oil,14.08.2018,"OPEC's monthly report published on Monday, which uses data from secondary sources, confirmed the Saudi cut, which traders said triggered crude's upward move early on Tuesday.",-0.125,0.65,Negative
325,Money Control,oil,13.08.2018,"Front-month Brent crude oil futures were at $72.57 per barrel at 0702 GMT, down 24 cents, or 0.3 percent, from their last close.",-0.285185185,0.451851852,Negative
327,Money Control,oil,13.08.2018,"Signs of slowing economic growth and lower fuel demand increases, especially in Asia's large emerging markets are weighing on the oil markets.",0.138095238,0.542857143,Positive
329,Money Control,oil,12.08.2018,"Markets will focus on the demand and supply projections of OPEC. They will continue to monitor developments in the trade war between the US and China. Overall, the outlook for crude oil is bearish.",-0.35,0.5,Negative
332,Money Control,oil,10.08.2018,"Oil prices have rallied close to $80 per barrel, their highest since 2014, on concerns about supply shortages but cooled in recent weeks as Libya regained some lost production and Washington signalled it could give Asian buyers of Iranian oil some exemptions from sanctions for next year.",0,0.083333333,Neutral
334,Money Control,oil,10.08.2018,"Front-month Brent crude oil futures were at $71.89 per barrel at 0118 GMT, down 18 cents, or 0.25 percent, from their last close.",-0.285185185,0.451851852,Negative
336,Money Control,oil,08.08.2018,"Brent crude futures fell $1.88 to $72.77 a barrel, a 2.5 percent loss, by 10:56 a.m. EDT (1456 GMT).",-0.7,1,Negative
338,Money Control,oil,08.08.2018,"Front-month U.S. West Texas Intermediate (WTI) crude futures were at $69.21 per barrel at 0012 GMT, up 4 cents from their last settlement.",-0.35,0.533333333,Negative
339,Money Control,oil,07.08.2018,US sanctions on Iran's energy sector are set to be re-imposed after a 180-day wind-down periodù ending on November 4.,0,0,Neutral
340,Money Control,oil,07.08.2018,"Spot Brent crude oil futures were at $73.74 per barrel at 0100 GMT on Tuesday, down 1 cent from their last close.",-0.285185185,0.451851852,Negative
343,Money Control,oil,06.08.2018,"Saudi Arabia pumped around 10.29 million barrels per day (bpd) of crude in July, two OPEC sources said on Friday, down about 200,000 bpd from a month earlier.",-0.285185185,0.596296296,Negative
346,Money Control,oil,06.08.2018,U.S. energy companies last week cut oil rigs for a second time in the past three weeks as the rate of growth has slowed over the past couple of months.,-0.125,0.141666667,Negative
347,Money Control,oil,03.08.2018,Supply to the market - domestically and for export - may differ from production depending on the movement of barrels in and out of storage.,0,0,Neutral
350,Money Control,oil,03.08.2018,"Brent crude futures were down 13 cents, or 0.2 percent at $73.32 a barrel by 0052 GMT, after rising 1.5 percent on Thursday.",-0.427777778,0.644444444,Negative
352,Money Control,oil,02.08.2018,"Brent crude futures were up 40 cents, or 0.6 percent, at $72.79 a barrel by 0254 GMT, after dropping 2.5 percent on Wednesday.",-0.7,1,Negative
355,Money Control,oil,01.08.2018,"Brent spot crude oil futures dropped 30 cents, or 0.4 percent, to $73.91 a barrel by 0435 GMT, adding to a 1.8 percent loss in the previous session.",-0.433333333,0.583333333,Negative
356,Money Control,oil,31.07.2018,"U.S. West Texas Intermediate crude futures (WTI) were down 6 cents at $70.08, after rising more than 2 percent in the previous session.",-0.130555556,0.488888889,Negative
357,Money Control,oil,30.07.2018,"The Organization of the Petroleum Exporting Countries has pumped 32.64 million barrels per day in July, the survey on Monday found, up 70,000 bpd from June's revised level and the highest this year with Congo added.",0,0,Neutral
358,Money Control,oil,30.07.2018,"U.S. West Texas Intermediate (WTI) crude futures were up 15 cents, or 0.2 percent, at $68.84 a barrel by 0309 GMT. WTI fell 1.3 percent on Friday.",-0.7,1,Negative
360,Money Control,oil,27.07.2018,Brent futures were down 9 cents at $74.45 a barrel by 1349 GMT but on track for the first weekly increase in four.,0.047222222,0.311111111,Positive
364,Money Control,oil,26.07.2018,"With the US reimposing economic sanctions against Iran driving away western re-insurers, Tehran has started to ship crude oil to India in its own ships and is also providing insurance cover for the transportation, they said.",0.025,0.55,Positive
365,Money Control,oil,26.07.2018,"There was also great potential to enhance cooperation in the pharmaceutical and the healthcare sectors, especially in the wake of the government's implementation of the Ayushman Bharat scheme, or the National Health Protection Mission, Singh said at a conference on strengthening India-Vietnam economic ties.",0.25,0.7375,Positive
368,Money Control,oil,26.07.2018,"Brent crude futures had risen 66 cents, or 0.9 percent, to $74.59 a barrel by 0019 GMT, after gaining 0.7 percent on Wednesday.",-0.7,1,Negative
370,Money Control,oil,25.07.2018,"Brent crude was up 29 cents, or 0.4 percent, at $73.73 a barrel by 0035 GMT. The global benchmark settled 38 cents higher at $73.44 a barrel on Tuesday, after climbing as high as $74.",-0.0725,0.51,Negative
373,Money Control,oil,24.07.2018,"Brent crude oil was down 10 cents, or 0.14 percent, at $72.96 a barrel by 0037 GMT, after settling down 1 cent on Monday. U.S. crude was down 9 cents, or 0.13 percent, at $67.80 a barrel. The contract fell 37 cents the previous day.",-0.338888889,0.505555556,Negative
375,Money Control,oil,23.07.2018,"India, Iran's top oil client after China, shipped in 5.67 million tonnes or about 457,000 barrels per day (bpd) of oil from the country in the first three months of this fiscal year, Dharmendra Pradhan told lawmakers in a written reply.",0.375,0.416666667,Positive
377,Money Control,oil,23.07.2018,"Brent crude dropped 18 cents, or 0.3 percent, to $72.89 a barrel by 0329 GMT. U.S. West Texas Intermediate (WTI) futures declined 13 cents, or 0.2 percent, to $68.13 a barrel.",-0.7,1,Negative
379,Money Control,oil,21.07.2018,"""Ayatollah Ali Khamenei said remarks by the president ... that 'if Iran's oil is not exported, no regional country's oil will be exported,' were important remarks that reflect the policy and the approach of (Iran's) system,"" Khamenei's website said.",0.4,1,Positive
381,Money Control,oil,20.07.2018,"The JV company shall develop, build, operate and maintain the Natural Gas Pipeline Grid connecting Guwahati to the other major North-Eastern cities and major load centres such as Numaligarh Refinery and integrating it with gas producing fields, wherever feasible, in the region.",0.02,0.455,Positive
383,Money Control,oil,20.07.2018,"Brent oil rose 22 cents, or 0.3 percent, to $72.80 by 0034 GMT, after falling 32 cents on Thursday.",0.6,0.95,Positive
384,Money Control,oil,19.07.2018,"Brent crude futures had risen 8 cents, or 0.1 percent, to $72.98 by 0043 GMT. They climbed 1 percent on Wednesday after initially falling to the lowest in three months following the release of official production and stockpile data, which also showed a surprise build in U.S. crude inventories.",-0.35,0.525,Negative
387,Money Control,oil,18.07.2018,"Brent futures were down 31 cents, or 0.4 percent, at $71.85 a barrel by 0240 GMT. They rose 32 cents to $72.16 a barrel on Tuesday, after earlier touching a three-month low.",0.188888889,0.507777778,Positive
391,Money Control,oil,17.07.2018,"Brent crude futures had climbed 28 cents, or 0.4 percent, to $72.12 a barrel by 0331 GMT. They fell 4.6 percent on Monday, at one point touching their lowest since mid-April.",-0.1,0.75,Negative
392,Money Control,oil,17.07.2018,Oil slumped as Libyan ports reopened and traders eyed potential supply increases by Russia and other producers.,-0.0625,0.6875,Negative
395,Money Control,oil,16.07.2018,"Supply outages in Libya and strike action in Norway and Iraq pushed oil prices higher late last week, although prices still ended down for a second straight week.",0.013492063,0.279365079,Positive
398,Money Control,oil,13.07.2018,"According to Angel Commodities, expect oil prices to trade lower today continuing its weakness from the previous trading session while news of Libyaís exports of oil returning back to oil markets will weaken the sentiment for oil prices.",-0.083333333,0.083333333,Negative
400,Money Control,oil,13.07.2018,"The IEA cautioned that the world's oil supply cushion ""might be stretched to the limit"" due to production losses in several different countries.",-0.04375,0.24375,Negative
402,Money Control,oil,12.07.2018,"The global energy watchdog, however, said the disruptions underscored the pressure on global supplies as the world's spare production capacity cushion ""might be stretched to the limit"".",-0.016666667,0,Negative
404,Money Control,oil,12.07.2018,"Oil had some supportive news late on Wednesday that US crude oil stocks fell by nearly 13 million barrels last week, the most in nearly two years, dropping overall crude stocks to their lowest point since February 2015.",-0.055555556,0.551851852,Negative
405,Money Control,oil,12.07.2018,"The exports to India could go higher if China imposes levies on its US oil imports over the latest round of US tariffs, which could damp Chinese purchases and lead US crude prices lower.",-0.03,0.56,Negative
406,Money Control,oil,12.07.2018,The government of socialist President Nicolas Maduro has told state oil company PDVSA to increase production in the country which sits atop the world's largest reserves of crude.,-0.7,1,Negative
407,Money Control,oil,11.07.2018,"India's monthly oil imports from Iran declined to 592,800 barrels per day (bpd) in June, down 16 percent from May, according to data from industry and shipping sources.",-0.155555556,0.288888889,Negative
410,Money Control,oil,11.07.2018,"Brent crude futures were down $1.10, or 1.4 percent, at $77.76 a barrel by 0112 GMT. U.S. crude was down 68 cents, or 0.9 percent, at $73.43.",-0.427777778,0.644444444,Negative
413,Money Control,oil,10.07.2018,"Hundreds of workers on Norwegian oil and gas offshore rigs are due to strike on Tuesday after rejecting a proposed wage deal, a move which will likely affect the production of at least one field.",-0.10625,0.44375,Negative
